ip.version,ip.hdr_len,ip.tos,ip.id,ip.flags,ip.flags.rb,ip.flags.df,ip.flags.mf,ip.frag_offset,ip.ttl,ip.proto,ip.checksum,ip.src,ip.dst,ip.len,ip.dsfield,tcp.srcport,tcp.dstport,tcp.seq,tcp.ack,tcp.len,tcp.hdr_len,tcp.flags,tcp.flags.fin,tcp.flags.syn,tcp.flags.reset,tcp.flags.push,tcp.flags.ack,tcp.flags.urg,tcp.flags.cwr,tcp.window_size,tcp.checksum,tcp.urgent_pointer,tcp.options.mss_val,tcp.time_delta
"4","20",,"0x0000","0x40","0","1","0","0","39","6","0xb6e6","64.74.236.31","10.100.102.8","60","0x00","443","58772","0","1","0","40","0x0012","0","1","0","0","1","0","0","43440","0x11d9","0","1460","0.161477000"
"4","20",,"0x8e8c","0x40","0","1","0","0","64","6","0x0f5a","10.100.102.8","64.74.236.31","60","0x00","58774","443","0","0","0","40","0x0002","0","1","0","0","0","0","0","29200","0x9d04","0","1460","0.000000000"
"4","20",,"0x497e","0x40","0","1","0","0","64","6","0x5468","10.100.102.8","64.74.236.31","60","0x00","58776","443","0","0","0","40","0x0002","0","1","0","0","0","0","0","29200","0x9d04","0","1460","0.000000000"
"4","20",,"0x0000","0x40","0","1","0","0","43","6","0xb2e6","64.74.236.31","10.100.102.8","60","0x00","443","58774","0","1","0","40","0x0012","0","1","0","0","1","0","0","43440","0x455b","0","1460","0.159886000"
"4","20",,"0x0000","0x40","0","1","0","0","43","6","0xb2e6","64.74.236.31","10.100.102.8","60","0x00","443","58776","0","1","0","40","0x0012","0","1","0","0","1","0","0","43440","0x9adf","0","1460","0.163059000"
"4","20",,"0xe193","0x40","0","1","0","0","64","6","0x9089","10.100.102.8","18.198.69.109","60","0x00","41772","443","0","0","0","40","0x0002","0","1","0","0","0","0","0","29200","0xc8cd","0","1460","0.000000000"
"4","20",,"0x0000","0x40","0","1","0","0","43","6","0x8725","18.198.69.109","10.100.102.8","52","0x00","443","41772","0","1","0","32","0x0012","0","1","0","0","1","0","0","26883","0x6284","0","1460","0.061492000"
"4","20",,"0xc07f","0x40","0","1","0","0","64","6","0x8733","10.100.102.8","34.192.95.221","60","0x00","56588","443","0","0","0","40","0x0002","0","1","0","0","0","0","0","29200","0xf337","0","1460","0.000000000"
"4","20",,"0x0000","0x40","0","1","0","0","235","6","0x9cb2","34.192.95.221","10.100.102.8","60","0x00","443","56588","0","1","0","40","0x0012","0","1","0","0","1","0","0","26847","0xb9ae","0","1460","0.155524000"
"4","20",,"0x15f8","0x40","0","1","0","0","64","6","0xe660","10.100.102.8","88.218.117.29","60","0x00","59470","443","0","0","0","40","0x0002","0","1","0","0","0","0","0","29200","0x3e92","0","1460","0.000000000"
"4","20",,"0x5ab5","0x40","0","1","0","0","64","6","0xa1a3","10.100.102.8","88.218.117.29","60","0x00","59472","443","0","0","0","40","0x0002","0","1","0","0","0","0","0","29200","0x3e92","0","1460","0.000000000"
"4","20",,"0x0000","0x40","0","1","0","0","53","6","0x0759","88.218.117.29","10.100.102.8","60","0x00","443","59472","0","1","0","40","0x0012","0","1","0","0","1","0","0","27360","0x2deb","0","1380","0.018496000"
"4","20",,"0x0000","0x40","0","1","0","0","53","6","0x0759","88.218.117.29","10.100.102.8","60","0x00","443","59470","0","1","0","40","0x0012","0","1","0","0","1","0","0","27360","0xfed3","0","1380","0.019316000"
"4","20",,"0xc1d2","0x40","0","1","0","0","64","6","0xdb33","10.100.102.8","64.74.236.255","60","0x00","60036","443","0","0","0","40","0x0002","0","1","0","0","0","0","0","29200","0x9de4","0","1460","0.000000000"
